DATE,O,H,L,C,V
2004.10.27 00:00:00,2.4566,2.4662,2.4523,2.4587,2571
2004.10.28 00:00:00,2.4571,2.4709,2.4419,2.4552,5611
2004.10.29 00:00:00,2.4558,2.4622,2.4487,2.4557,2691
2004.11.01 00:00:00,2.4548,2.4618,2.4509,2.4559,2071
2004.11.02 00:00:00,2.4566,2.47,2.4564,2.4588,2501
2004.11.03 00:00:00,2.4593,2.4668,2.4416,2.4444,3551
2004.11.04 00:00:00,2.4443,2.448,2.4288,2.4346,2871
2004.11.05 00:00:00,2.4338,2.4389,2.4231,2.4309,2871
2004.11.08 00:00:00,2.4317,2.4554,2.4299,2.4498,3291
2004.11.09 00:00:00,2.4495,2.4528,2.4396,2.4424,1931
2004.11.10 00:00:00,2.4424,2.4471,2.4282,2.4303,2571
2004.11.11 00:00:00,2.4296,2.4361,2.4052,2.4055,3771
2004.11.12 00:00:00,2.4055,2.4177,2.4031,2.4131,2161
2004.11.15 00:00:00,2.4111,2.4157,2.3847,2.3884,3931
2004.11.16 00:00:00,2.3893,2.4005,2.3893,2.3976,1411
2004.11.17 00:00:00,2.3971,2.4007,2.3683,2.3783,4601
2004.11.18 00:00:00,2.3756,2.385,2.3694,2.3766,3021
2004.11.19 00:00:00,2.3775,2.3881,2.3628,2.3688,4191
2004.11.22 00:00:00,2.365,2.3784,2.364,2.3759,1791
2004.11.23 00:00:00,2.3769,2.3853,2.3741,2.3762,2171
2004.11.24 00:00:00,2.3791,2.3934,2.3743,2.3913,2601
2004.11.25 00:00:00,2.3903,2.3948,2.3796,2.3866,2671
2004.11.26 00:00:00,2.3911,2.4056,2.3848,2.3933,3941
2004.11.29 00:00:00,2.3947,2.4168,2.3933,2.4156,2611
2004.11.30 00:00:00,2.4163,2.4792,2.4163,2.4702,7191
2004.12.01 00:00:00,2.4703,2.4979,2.457,2.4892,6291
2004.12.02 00:00:00,2.4898,2.4912,2.4703,2.4841,3611
2004.12.03 00:00:00,2.4844,2.499,2.4773,2.4869,4091
2004.12.06 00:00:00,2.4858,2.5099,2.4829,2.5065,3331
2004.12.07 00:00:00,2.5072,2.5135,2.4969,2.5127,2771
2004.12.08 00:00:00,2.5127,2.5639,2.5075,2.5564,6911
2004.12.09 00:00:00,2.5537,2.5608,2.5352,2.5519,4941
2004.12.10 00:00:00,2.5519,2.5599,2.539,2.5478,3771
2004.12.13 00:00:00,2.547,2.5518,2.525,2.5361,4271
2004.12.14 00:00:00,2.5364,2.5513,2.5251,2.5472,4161
2004.12.15 00:00:00,2.5451,2.5534,2.5387,2.5417,2601
2004.12.16 00:00:00,2.5421,2.5668,2.5349,2.552,5391
2004.12.17 00:00:00,2.5531,2.5562,2.5356,2.5444,3251
2004.12.20 00:00:00,2.5464,2.5552,2.535,2.5495,3731
2004.12.21 00:00:00,2.5509,2.5572,2.5142,2.5178,5291
2004.12.22 00:00:00,2.5197,2.5259,2.491,2.5099,6001
2004.12.23 00:00:00,2.5103,2.5123,2.4993,2.5079,2361
2004.12.24 00:00:00,2.5056,2.5139,2.4933,2.5014,3701
2004.12.27 00:00:00,2.492,2.5022,2.4841,2.4881,3231
2004.12.28 00:00:00,2.4866,2.4905,2.4735,2.4765,2391
2004.12.29 00:00:00,2.4762,2.4851,2.4654,2.4785,3711
2004.12.30 00:00:00,2.4785,2.4848,2.4658,2.47,2951
2004.12.31 00:00:00,2.4683,2.4826,2.4438,2.4545,6381
2005.01.03 00:00:00,2.456,2.4638,2.44,2.4477,3931
2005.01.04 00:00:00,2.447,2.4623,2.4418,2.4615,2651
2005.01.05 00:00:00,2.4597,2.4686,2.4556,2.4617,2401
2005.01.06 00:00:00,2.4615,2.4725,2.4573,2.4644,2751
2005.01.07 00:00:00,2.4639,2.4758,2.4575,2.4701,3041
2005.01.10 00:00:00,2.4689,2.476,2.4655,2.4751,1481
2005.01.11 00:00:00,2.475,2.4784,2.4561,2.4645,3411
2005.01.12 00:00:00,2.4649,2.4812,2.4582,2.4643,4541
2005.01.13 00:00:00,2.4651,2.4722,2.4517,2.4563,3221
2005.01.14 00:00:00,2.4585,2.4717,2.4542,2.4625,3101
2005.01.17 00:00:00,2.4645,2.4683,2.4488,2.4517,2621
2005.01.18 00:00:00,2.4528,2.4824,2.4528,2.4696,4241
2005.01.19 00:00:00,2.4702,2.4745,2.451,2.4595,3631
2005.01.20 00:00:00,2.4598,2.469,2.4556,2.467,1961
2005.01.21 00:00:00,2.467,2.4688,2.4288,2.4406,5361
2005.01.24 00:00:00,2.4394,2.4463,2.4333,2.4406,2481
2005.01.25 00:00:00,2.4415,2.4465,2.4317,2.4354,2351
2005.01.27 00:00:00,2.4278,2.4353,2.4226,2.4302,2301
2005.01.28 00:00:00,2.4297,2.4422,2.4241,2.4366,2931
2005.01.31 00:00:00,2.4359,2.4393,2.4243,2.4282,2231
2005.02.01 00:00:00,2.4267,2.4456,2.4267,2.4335,3101
2005.02.03 00:00:00,2.4229,2.4488,2.4229,2.4387,3601
2005.02.04 00:00:00,2.4399,2.4502,2.433,2.4346,2911
2005.02.07 00:00:00,2.4342,2.4429,2.4113,2.4177,4671
2005.02.08 00:00:00,2.4195,2.433,2.4154,2.4196,3511
2005.02.09 00:00:00,2.4195,2.4293,2.4096,2.4109,3081
2005.02.11 00:00:00,2.3848,2.3926,2.3734,2.3763,2991
2005.02.14 00:00:00,2.3769,2.4,2.3726,2.3955,3621
2005.02.15 00:00:00,2.3955,2.4131,2.3949,2.4076,2431
2005.02.16 00:00:00,2.4078,2.4226,2.3954,2.4023,4891
2005.02.17 00:00:00,2.4028,2.4066,2.3959,2.4052,1901
2005.02.18 00:00:00,2.4047,2.4178,2.3992,2.4031,3561
2005.02.21 00:00:00,2.4013,2.4078,2.3982,2.401,1891
2005.02.22 00:00:00,2.4009,2.4118,2.4006,2.4057,1761
2005.02.23 00:00:00,2.4049,2.4303,2.4016,2.4275,3481
2005.02.24 00:00:00,2.4271,2.4329,2.4138,2.4277,3761
2005.02.25 00:00:00,2.4269,2.4437,2.4269,2.4385,2201
2005.02.28 00:00:00,2.4397,2.4466,2.4235,2.4256,3211
2005.03.01 00:00:00,2.4248,2.4492,2.4228,2.4407,3691
2005.03.02 00:00:00,2.44,2.4588,2.4363,2.4436,4141
2005.03.03 00:00:00,2.4439,2.4505,2.4327,2.4351,2681
2005.03.04 00:00:00,2.4349,2.4406,2.4225,2.4305,3181
2005.03.07 00:00:00,2.4319,2.4368,2.4139,2.4144,2831
2005.03.08 00:00:00,2.4164,2.4214,2.4123,2.4144,1621
2005.03.09 00:00:00,2.4157,2.4312,2.4155,2.4269,2021
2005.03.10 00:00:00,2.427,2.444,2.4162,2.4287,5391
2005.03.11 00:00:00,2.4302,2.4415,2.4226,2.4286,3621
2005.03.14 00:00:00,2.429,2.4398,2.425,2.4303,2831
2005.03.16 00:00:00,2.4185,2.4372,2.4185,2.4263,2961
2005.03.17 00:00:00,2.4267,2.4332,2.4234,2.4262,1911
2005.03.18 00:00:00,2.4257,2.4292,2.4146,2.4166,2011
2005.03.21 00:00:00,2.4168,2.4225,2.4073,2.415,2861
2005.03.22 00:00:00,2.414,2.42,2.3973,2.4077,3911
2005.03.23 00:00:00,2.4085,2.4281,2.4084,2.42,2791
2005.03.24 00:00:00,2.4189,2.4273,2.4166,2.4201,2021
2005.03.25 00:00:00,2.4185,2.4242,2.4169,2.4228,1031
2005.03.28 00:00:00,2.4242,2.4325,2.4111,2.4265,4051
2005.03.29 00:00:00,2.4273,2.4344,2.4181,2.4315,2841
2005.03.30 00:00:00,2.432,2.4423,2.4267,2.4377,2551
2005.03.31 00:00:00,2.4374,2.4472,2.4278,2.4448,3141
2005.04.01 00:00:00,2.4459,2.4483,2.4315,2.4391,2681
2005.04.04 00:00:00,2.4419,2.4452,2.4419,2.4449,361
2005.04.05 00:00:00,2.4419,2.4566,2.4419,2.4476,2371
2005.04.06 00:00:00,2.4482,2.4614,2.4472,2.46,1661
2005.04.07 00:00:00,2.4624,2.4632,2.4367,2.441,3161
2005.04.08 00:00:00,2.4418,2.4434,2.432,2.4428,2181
2005.04.11 00:00:00,2.4423,2.444,2.4353,2.4382,1331
2005.04.12 00:00:00,2.4389,2.4443,2.436,2.4405,1501
2005.04.13 00:00:00,2.4409,2.4422,2.4272,2.4341,2321
2005.04.14 00:00:00,2.4348,2.4466,2.4333,2.4438,1761
2005.04.15 00:00:00,2.4432,2.4657,2.4432,2.463,2521
2005.04.18 00:00:00,2.4618,2.4901,2.4609,2.4775,4271
2005.04.19 00:00:00,2.477,2.498,2.4764,2.4847,3551
2005.04.20 00:00:00,2.4842,2.4873,2.4709,2.4794,2801
2005.04.21 00:00:00,2.4764,2.4791,2.4578,2.4582,2441
2005.04.22 00:00:00,2.4599,2.4636,2.4461,2.4501,2521
2005.04.25 00:00:00,2.4498,2.4556,2.4476,2.4515,1431
2005.04.26 00:00:00,2.4515,2.4543,2.4399,2.4506,2791
2005.04.27 00:00:00,2.4502,2.4584,2.4453,2.4513,2511
2005.04.28 00:00:00,2.4513,2.4584,2.4415,2.4509,3341
2005.04.29 00:00:00,2.4514,2.4559,2.4395,2.448,2941
2005.05.02 00:00:00,2.4436,2.4456,2.4291,2.4319,2131
2005.05.03 00:00:00,2.4315,2.4481,2.4271,2.4452,2831
2005.05.04 00:00:00,2.4432,2.4501,2.4335,2.4357,2571
2005.05.05 00:00:00,2.4357,2.4465,2.4326,2.4359,2761
2005.05.06 00:00:00,2.4379,2.4569,2.4336,2.4376,4631
2005.05.09 00:00:00,2.4383,2.4444,2.4312,2.4384,2631
2005.05.10 00:00:00,2.436,2.4385,2.4213,2.4246,2301
2005.05.11 00:00:00,2.4233,2.4288,2.4143,2.4165,2221
2005.05.12 00:00:00,2.4159,2.4376,2.4159,2.4362,2311
2005.05.13 00:00:00,2.4348,2.4397,2.428,2.4355,2271
2005.05.16 00:00:00,2.428,2.4465,2.4213,2.4292,4921
2005.05.17 00:00:00,2.4276,2.4349,2.4234,2.4279,2271
2005.05.18 00:00:00,2.4274,2.4316,2.4136,2.4164,2501
2005.05.19 00:00:00,2.4164,2.4265,2.4164,2.4233,1331
2005.05.20 00:00:00,2.4227,2.4261,2.4148,2.4228,2251
2005.05.23 00:00:00,2.4158,2.4193,2.4075,2.4104,1821
2005.05.24 00:00:00,2.4106,2.4127,2.3935,2.3996,2741
2005.05.25 00:00:00,2.4033,2.4081,2.4002,2.4007,1321
2005.05.26 00:00:00,2.4014,2.4023,2.3935,2.3985,1471
2005.05.27 00:00:00,2.3975,2.4027,2.3881,2.3902,2191
2005.05.30 00:00:00,2.3949,2.3979,2.3909,2.397,1191
2005.05.31 00:00:00,2.3969,2.4165,2.3954,2.4031,3601
2005.06.01 00:00:00,2.4038,2.4239,2.4004,2.4154,3541
2005.06.02 00:00:00,2.4144,2.4201,2.4044,2.4052,2221
2005.06.03 00:00:00,2.4068,2.4103,2.3947,2.4021,2651
2005.06.06 00:00:00,2.3986,2.4004,2.3758,2.3846,3521
2005.06.07 00:00:00,2.3843,2.389,2.3796,2.3849,1821
2005.06.08 00:00:00,2.3862,2.3945,2.3799,2.3824,2541
2005.06.09 00:00:00,2.3804,2.386,2.3695,2.3708,2341
2005.06.10 00:00:00,2.3708,2.3899,2.3708,2.3812,2781
2005.06.13 00:00:00,2.3799,2.3808,2.366,2.3728,2251
2005.06.14 00:00:00,2.3727,2.3751,2.3571,2.3661,2941
2005.06.15 00:00:00,2.3652,2.3725,2.3615,2.3667,2051
2005.06.16 00:00:00,2.3663,2.3799,2.3527,2.3592,4731
2005.06.17 00:00:00,2.361,2.3614,2.3448,2.3533,2551
2005.06.20 00:00:00,2.3522,2.3538,2.3451,2.3512,1641
2005.06.21 00:00:00,2.35,2.3546,2.3399,2.3457,2511
2005.06.22 00:00:00,2.3457,2.355,2.3366,2.3396,3071
2005.06.23 00:00:00,2.3397,2.3564,2.3394,2.3524,2131
2005.06.24 00:00:00,2.3505,2.3754,2.3489,2.3678,3571
2005.06.27 00:00:00,2.3704,2.3833,2.3673,2.3776,2481
2005.06.28 00:00:00,2.378,2.3818,2.3669,2.3774,2921
2005.06.29 00:00:00,2.3775,2.3834,2.3662,2.3692,2611
2005.07.01 00:00:00,2.3465,2.3595,2.3376,2.3518,3851
2005.07.04 00:00:00,2.3504,2.3521,2.3395,2.3478,2261
2005.07.05 00:00:00,2.3477,2.3726,2.3456,2.3692,3251
2005.07.06 00:00:00,2.3704,2.3794,2.361,2.3703,3671
2005.07.07 00:00:00,2.3702,2.3763,2.3318,2.3554,7421
2005.07.08 00:00:00,2.3566,2.3627,2.3375,2.3424,3621
2005.07.11 00:00:00,2.3402,2.3535,2.3394,2.3506,1781
2005.07.12 00:00:00,2.3511,2.3527,2.3422,2.3488,1871
2005.07.13 00:00:00,2.349,2.3542,2.3429,2.3524,1921
2005.07.14 00:00:00,2.3558,2.3563,2.3345,2.3382,2601
2005.07.18 00:00:00,2.3397,2.342,2.3174,2.3189,2841
2005.07.19 00:00:00,2.3198,2.326,2.3139,2.3169,2131
2005.07.20 00:00:00,2.3165,2.3178,2.294,2.3025,3361
2005.07.21 00:00:00,2.3027,2.3095,2.284,2.2903,3861
2005.07.22 00:00:00,2.2921,2.295,2.2679,2.2735,3561
2005.07.25 00:00:00,2.2774,2.2942,2.2756,2.2882,2641
2005.07.26 00:00:00,2.2879,2.2983,2.2868,2.293,1791
2005.07.27 00:00:00,2.2912,2.3122,2.2879,2.3061,3371
2005.07.28 00:00:00,2.3066,2.3182,2.3021,2.311,2781
2005.07.29 00:00:00,2.3107,2.3257,2.3032,2.3232,3251
2005.08.01 00:00:00,2.3197,2.3279,2.3179,2.3211,1861
2005.08.02 00:00:00,2.3228,2.3271,2.3109,2.3139,2351
2005.08.03 00:00:00,2.3137,2.3239,2.3026,2.3039,3281
2005.08.04 00:00:00,2.3054,2.3116,2.2991,2.3052,2481
2005.08.05 00:00:00,2.3056,2.3168,2.304,2.315,1621
2005.08.08 00:00:00,2.3157,2.337,2.3095,2.3354,3531
2005.08.09 00:00:00,2.3356,2.3515,2.3323,2.3463,2771
2005.08.10 00:00:00,2.3457,2.3522,2.3401,2.3477,2221
2005.08.11 00:00:00,2.3478,2.3517,2.3328,2.3382,2821
2005.08.12 00:00:00,2.3382,2.3524,2.3382,2.3505,1611
2005.08.15 00:00:00,2.3505,2.3596,2.3439,2.3554,2651
2005.08.16 00:00:00,2.3563,2.3619,2.3498,2.3524,2031
2005.08.17 00:00:00,2.3521,2.379,2.3472,2.3774,3831
2005.08.18 00:00:00,2.3775,2.3884,2.3717,2.3806,3031
2005.08.19 00:00:00,2.3811,2.3941,2.3787,2.3852,2671
2005.08.22 00:00:00,2.3894,2.3918,2.3768,2.3853,2591
2005.08.23 00:00:00,2.3831,2.3894,2.3768,2.3829,2501
2005.08.24 00:00:00,2.3822,2.3901,2.3757,2.3834,2761
2005.08.25 00:00:00,2.3809,2.3838,2.3681,2.3734,2391
2005.08.29 00:00:00,2.3806,2.3943,2.3806,2.3926,1541
2005.08.30 00:00:00,2.3927,2.3975,2.3823,2.384,2171
2005.08.31 00:00:00,2.3847,2.3979,2.3838,2.3898,2311
2005.09.01 00:00:00,2.39,2.408,2.3849,2.4051,3111
2005.09.02 00:00:00,2.4043,2.4114,2.3975,2.411,2111
2005.09.05 00:00:00,2.4066,2.4106,2.3973,2.401,2101
2005.09.06 00:00:00,2.3994,2.4064,2.397,2.3972,1661
2005.09.07 00:00:00,2.3952,2.3994,2.3908,2.3975,1491
2005.09.08 00:00:00,2.3975,2.3993,2.374,2.3749,2801
2005.09.09 00:00:00,2.3751,2.3852,2.3716,2.3723,2441
2005.09.12 00:00:00,2.373,2.3824,2.3586,2.3663,4091
2005.09.13 00:00:00,2.366,2.3756,2.3628,2.3694,2221
2005.09.15 00:00:00,2.3646,2.3681,2.346,2.3514,3101
2005.09.16 00:00:00,2.3527,2.3643,2.3501,2.3554,2571
2005.09.19 00:00:00,2.3405,2.363,2.3405,2.351,3451
2005.09.20 00:00:00,2.35,2.3537,2.3388,2.3466,2641
2005.09.21 00:00:00,2.3468,2.351,2.3388,2.3463,2391
2005.09.22 00:00:00,2.3477,2.3538,2.3383,2.3469,3021
2005.09.23 00:00:00,2.3478,2.3585,2.3407,2.3447,3251
2005.09.26 00:00:00,2.3405,2.3546,2.337,2.3507,2501
2005.09.27 00:00:00,2.351,2.3545,2.3358,2.3369,2331
2005.09.28 00:00:00,2.3368,2.3432,2.3245,2.3293,2991
2005.09.29 00:00:00,2.329,2.3324,2.3162,2.3164,1981
2005.09.30 00:00:00,2.3165,2.324,2.3097,2.3167,2841
2005.10.03 00:00:00,2.3184,2.3184,2.2982,2.2994,2141
2005.10.04 00:00:00,2.3001,2.3092,2.2956,2.3049,2241
2005.10.05 00:00:00,2.305,2.3342,2.3044,2.3339,3071
2005.10.06 00:00:00,2.3373,2.3486,2.3252,2.3432,4091
2005.10.07 00:00:00,2.343,2.3433,2.3186,2.3278,3421
2005.10.10 00:00:00,2.3184,2.3274,2.3085,2.3126,3201
2005.10.11 00:00:00,2.3137,2.3276,2.3067,2.3207,3481
2005.10.12 00:00:00,2.3207,2.3255,2.314,2.3197,2201
2005.10.13 00:00:00,2.3201,2.3445,2.3159,2.3385,3881
2005.10.14 00:00:00,2.3378,2.3551,2.3298,2.3531,3531
2005.10.17 00:00:00,2.3531,2.3538,2.3327,2.3393,2841
2005.10.18 00:00:00,2.339,2.3455,2.3339,2.3415,2071
2005.10.19 00:00:00,2.3412,2.3555,2.3363,2.3495,3011
2005.10.20 00:00:00,2.3489,2.3614,2.3455,2.3579,2281
2005.10.21 00:00:00,2.3573,2.3713,2.3556,2.3643,2441
2005.10.24 00:00:00,2.3632,2.3654,2.3527,2.3532,1541
2005.10.25 00:00:00,2.3547,2.3668,2.3525,2.359,2431
2005.10.26 00:00:00,2.3587,2.3638,2.3478,2.3551,2841
2005.10.27 00:00:00,2.3545,2.3611,2.3488,2.355,2411
2005.10.28 00:00:00,2.3535,2.3735,2.3525,2.3648,3071
2005.10.31 00:00:00,2.366,2.3717,2.3632,2.3652,1621
2005.11.01 00:00:00,2.365,2.3778,2.363,2.3722,2241
2005.11.02 00:00:00,2.3702,2.3965,2.3702,2.3916,3121
2005.11.03 00:00:00,2.3915,2.3997,2.3895,2.3942,1771
2005.11.04 00:00:00,2.3947,2.3985,2.3851,2.3864,1851
2005.11.07 00:00:00,2.3864,2.3904,2.3751,2.3786,2281
2005.11.08 00:00:00,2.3791,2.385,2.3665,2.3735,3141
2005.11.09 00:00:00,2.3739,2.3769,2.3626,2.3653,2001
2005.11.10 00:00:00,2.3662,2.3926,2.3652,2.3838,3721
2005.11.11 00:00:00,2.382,2.3865,2.3736,2.376,1981
2005.11.14 00:00:00,2.3755,2.3904,2.3749,2.3878,1871
2005.11.15 00:00:00,2.388,2.3899,2.3623,2.3659,3311
2005.11.16 00:00:00,2.3658,2.3763,2.3457,2.3461,4151
2005.11.17 00:00:00,2.3488,2.3531,2.3397,2.3423,2031
2005.11.18 00:00:00,2.3422,2.3505,2.339,2.34,2081
2005.11.21 00:00:00,2.3424,2.3465,2.3281,2.3308,2521
2005.11.22 00:00:00,2.3297,2.3405,2.3258,2.3345,2461
2005.11.23 00:00:00,2.3339,2.3392,2.3299,2.3351,1741
2005.11.24 00:00:00,2.3358,2.3376,2.3275,2.33,1441
2005.11.25 00:00:00,2.3315,2.3418,2.3274,2.3292,2651
2005.11.28 00:00:00,2.3286,2.3367,2.3229,2.3307,2551
2005.11.29 00:00:00,2.3309,2.334,2.3241,2.3274,1631
2005.11.30 00:00:00,2.3276,2.3446,2.3238,2.3435,2571
2005.12.01 00:00:00,2.3426,2.344,2.3282,2.3322,2121
2005.12.02 00:00:00,2.333,2.3354,2.3144,2.3145,2351
2005.12.05 00:00:00,2.3169,2.3299,2.3108,2.3163,3761
2005.12.06 00:00:00,2.3175,2.3215,2.3013,2.3125,3541
2005.12.07 00:00:00,2.3107,2.327,2.3102,2.3201,2421
2005.12.08 00:00:00,2.3197,2.3409,2.3142,2.3371,3601
2005.12.09 00:00:00,2.3381,2.3389,2.3291,2.3377,1921
2005.12.12 00:00:00,2.3377,2.3531,2.3296,2.3509,3381
2005.12.13 00:00:00,2.3507,2.3512,2.3395,2.3457,1841
2005.12.14 00:00:00,2.3457,2.3543,2.3397,2.3473,2761
2005.12.15 00:00:00,2.348,2.3715,2.3441,2.3574,4541
2005.12.16 00:00:00,2.3572,2.3874,2.3572,2.3819,3571
2005.12.19 00:00:00,2.383,2.386,2.3674,2.3807,3491
2005.12.20 00:00:00,2.381,2.3981,2.3734,2.3912,3921
2005.12.21 00:00:00,2.391,2.3957,2.3719,2.3778,3441
2005.12.22 00:00:00,2.3792,2.3852,2.3714,2.3728,2121
2005.12.23 00:00:00,2.3737,2.3841,2.3726,2.3788,1791
2005.12.26 00:00:00,2.3775,2.3806,2.3692,2.3721,1741
2005.12.27 00:00:00,2.3729,2.3901,2.3655,2.3838,3831
2005.12.28 00:00:00,2.3844,2.386,2.3506,2.3553,4171
2005.12.29 00:00:00,2.3528,2.3652,2.3508,2.3559,2571
2005.12.30 00:00:00,2.3573,2.3582,2.3398,2.3463,2581
2006.01.02 00:00:00,2.351,2.355,2.3426,2.3469,2071
2006.01.03 00:00:00,2.345,2.3625,2.3415,2.3573,2971
2006.01.04 00:00:00,2.3583,2.3656,2.3493,2.3544,2871
2006.01.05 00:00:00,2.3539,2.3551,2.3439,2.348,1651
2006.01.06 00:00:00,2.3483,2.3589,2.3451,2.3476,2691
2006.01.09 00:00:00,2.3475,2.3577,2.3388,2.3407,3101
2006.01.10 00:00:00,2.3398,2.3579,2.3393,2.3568,2021
2006.01.11 00:00:00,2.3557,2.3568,2.3306,2.3365,3321
2006.01.12 00:00:00,2.3357,2.3513,2.3355,2.3457,2161
2006.01.13 00:00:00,2.3458,2.3588,2.3426,2.3522,2601
2006.01.16 00:00:00,2.3526,2.3593,2.3394,2.3444,3161
2006.01.17 00:00:00,2.344,2.3507,2.3342,2.3476,2941
2006.01.18 00:00:00,2.3488,2.3648,2.348,2.3599,2251
2006.01.19 00:00:00,2.3594,2.3624,2.3506,2.3555,1971
2006.01.20 00:00:00,2.3562,2.3696,2.3433,2.3679,4091
2006.01.23 00:00:00,2.3673,2.3743,2.3578,2.3718,2851
2006.01.24 00:00:00,2.3723,2.3845,2.3693,2.3739,2881
2006.01.25 00:00:00,2.373,2.3809,2.3671,2.3687,2331
2006.01.26 00:00:00,2.3682,2.3748,2.3626,2.3697,2291
2006.01.27 00:00:00,2.3689,2.3715,2.351,2.3574,2951
2006.01.30 00:00:00,2.3574,2.3689,2.3511,2.361,3201
2006.01.31 00:00:00,2.3616,2.363,2.3444,2.3452,2081
2006.02.01 00:00:00,2.3455,2.3614,2.3438,2.3554,2531
2006.02.02 00:00:00,2.3558,2.3635,2.355,2.3622,1061
2006.02.03 00:00:00,2.3632,2.3657,2.3491,2.3527,2271
2006.02.06 00:00:00,2.3532,2.3601,2.3472,2.3564,2261
2006.02.07 00:00:00,2.3571,2.3605,2.3454,2.3589,2841
2006.02.08 00:00:00,2.3581,2.3665,2.3479,2.3561,3521
2006.02.09 00:00:00,2.3565,2.3613,2.3465,2.3514,2451
2006.02.10 00:00:00,2.3524,2.3691,2.3493,2.366,2601
2006.02.13 00:00:00,2.3643,2.374,2.3542,2.3626,3791
2006.02.15 00:00:00,2.3392,2.3596,2.3366,2.3552,3001
2006.02.16 00:00:00,2.3555,2.3576,2.345,2.3526,2231
2006.02.17 00:00:00,2.3524,2.363,2.3442,2.3549,3511
2006.02.20 00:00:00,2.3554,2.3599,2.3466,2.3533,2451
2006.02.21 00:00:00,2.353,2.3657,2.3527,2.3616,1741
2006.02.22 00:00:00,2.3623,2.3717,2.3591,2.3663,2121
2006.02.23 00:00:00,2.3672,2.3742,2.362,2.3707,2091
2006.02.24 00:00:00,2.3698,2.3738,2.3564,2.3596,2461
2006.02.27 00:00:00,2.3605,2.3628,2.3531,2.3592,1811
2006.02.28 00:00:00,2.3594,2.3676,2.3539,2.3614,2541
2006.03.01 00:00:00,2.3617,2.3688,2.346,2.3486,3251
2006.03.02 00:00:00,2.3488,2.3494,2.3354,2.3436,2281
2006.03.03 00:00:00,2.3426,2.3617,2.3417,2.3546,2801
2006.03.06 00:00:00,2.3543,2.3653,2.3504,2.363,2111
2006.03.07 00:00:00,2.3631,2.3689,2.3566,2.3668,2091
2006.03.08 00:00:00,2.3652,2.3724,2.3625,2.3663,1871
2006.03.09 00:00:00,2.3669,2.3707,2.3522,2.3617,3181
2006.03.10 00:00:00,2.363,2.3671,2.3549,2.359,2041
2006.03.13 00:00:00,2.3579,2.3651,2.3501,2.3545,2661
2006.03.14 00:00:00,2.352,2.3754,2.352,2.3683,3051
2006.03.15 00:00:00,2.3675,2.3705,2.3583,2.3633,2021
2006.03.16 00:00:00,2.3643,2.3915,2.3634,2.3807,3981
2006.03.17 00:00:00,2.3809,2.4181,2.3789,2.4141,4521
2006.03.20 00:00:00,2.415,2.4435,2.4102,2.4375,4411
2006.03.21 00:00:00,2.4372,2.4445,2.4289,2.4397,2871
2006.03.22 00:00:00,2.4381,2.4434,2.4244,2.4307,3061
2006.03.23 00:00:00,2.4305,2.4356,2.4211,2.4258,2431
2006.03.24 00:00:00,2.4255,2.461,2.4255,2.4582,3831
2006.03.27 00:00:00,2.4573,2.4817,2.453,2.475,3971
2006.03.28 00:00:00,2.474,2.4771,2.4538,2.4701,4271
2006.03.29 00:00:00,2.4716,2.4846,2.4507,2.4544,5061
2006.03.30 00:00:00,2.4539,2.4571,2.4378,2.4427,2741
2006.03.31 00:00:00,2.4423,2.4462,2.4231,2.4251,2901
2006.04.03 00:00:00,2.4242,2.4341,2.4082,2.4303,4571
2006.04.04 00:00:00,2.4289,2.4442,2.4238,2.4355,3421
2006.04.05 00:00:00,2.4347,2.4375,2.4058,2.4092,3791
2006.04.06 00:00:00,2.41,2.412,2.3918,2.3982,2861
2006.04.07 00:00:00,2.3989,2.4047,2.3858,2.3993,3741
2006.04.10 00:00:00,2.3996,2.4013,2.3863,2.3871,1751
2006.04.11 00:00:00,2.3875,2.3971,2.376,2.3844,3911
2006.04.12 00:00:00,2.3843,2.4014,2.3843,2.3902,2831
2006.04.13 00:00:00,2.3898,2.4155,2.3868,2.4083,3891
2006.04.14 00:00:00,2.4078,2.4109,2.4027,2.405,1361
2006.04.17 00:00:00,2.4035,2.4153,2.3955,2.3991,3521
2006.04.18 00:00:00,2.3993,2.4104,2.3924,2.4007,3461
2006.04.19 00:00:00,2.402,2.4051,2.3954,2.3995,1691
2006.04.20 00:00:00,2.3998,2.4179,2.3946,2.4129,3351
2006.04.21 00:00:00,2.4122,2.4128,2.3881,2.3972,3441
2006.04.24 00:00:00,2.393,2.4049,2.39,2.4028,2001
2006.04.25 00:00:00,2.4021,2.4044,2.3922,2.3971,1941
2006.04.26 00:00:00,2.3971,2.4045,2.3674,2.37,4711
2006.04.27 00:00:00,2.3707,2.3832,2.3684,2.3805,1981
2006.04.28 00:00:00,2.3799,2.409,2.3799,2.4033,3481
2006.05.01 00:00:00,2.4033,2.4123,2.3979,2.409,2311
2006.05.02 00:00:00,2.41,2.4183,2.4057,2.4172,1801
2006.05.03 00:00:00,2.4182,2.42,2.383,2.3909,4671
2006.05.04 00:00:00,2.393,2.4028,2.3904,2.3976,2021
2006.05.05 00:00:00,2.3987,2.414,2.3987,2.408,2131
2006.05.08 00:00:00,2.4066,2.4196,2.4066,2.4171,1551
2006.05.09 00:00:00,2.4193,2.4283,2.4084,2.412,3251
2006.05.10 00:00:00,2.4096,2.4233,2.3979,2.4086,4981
2006.05.11 00:00:00,2.4077,2.427,2.4039,2.4263,2761
